user_id,web_visits
99c74909-be05-424e-a9c6-548eb2c88ced,137
23d82f80-dc8c-4649-9c17-ac1ef7d95586,11
d3a3a2e0-d7f2-4625-a3bc-bc2726dd850c,55
02b0ad76-640c-4027-a708-0fbca2c5d197,36
2b2897fc-1ebc-42a0-a39a-bc9a937fe135,8
ab46e87c-ed39-4e1d-adab-f38670dc0425,7
9f14bc25-1325-4ec8-9256-9a085e209f42,50
abd85600-a9a5-40f7-a4c6-4e4036d05162,47
152c5b96-5d91-435c-a912-1a603a6e966b,132
33061265-c45c-4eac-a4b4-764bf99c0bde,14
4396e570-260c-42ef-a681-21a99bc23a00,98
6ebe8399-8bdb-4708-b05a-c9077b8aecdf,51
740568c7-1d9f-4541-9856-556a5d993edc,81
00d26ad0-51c7-43e0-8ffe-abaab455d081,99
6dfcb5cc-1ddf-4b6d-b471-e08ae3126dcc,81
725213ec-8197-4549-b42c-e3e71889559b,7
160df36d-be1f-4fec-8603-7a3d48f41ad9,98
96c2beaf-30e1-4078-b63e-c2872c9ff837,83
f7785973-a264-43bd-a32d-db448a1a029f,83
f97a0d18-a4a7-47fd-a4cf-ac033b06d84f,55
6252734e-acfa-4228-8e8c-ecfdb7b5f1de,126
d5559d52-c41a-40a9-8aad-5a77949d7887,50
a62200d7-3804-4ad9-b030-bcd93e8b4fdd,45
537fe9e0-1219-4d03-b92d-22baebbf025b,43
3fde4aa9-d525-4ebf-9ace-44bc003d6ed5,54
84417893-822b-4129-8062-499d00da0180,5
4f787c44-f29d-487e-9072-ac8ff6b5cbab,57
afaeb84e-9dbd-4147-a0f9-79f61aa90007,31
35954ea3-d809-4045-a931-c4d283a7273d,58
258b03d9-2d44-40ae-b6cd-5c2547f0b96a,95
81ec3d2c-e198-4667-a956-0b3b5880f026,127
0b2fe748-821c-459b-ac52-d57490501cd6,19
a0b8b977-c354-4f09-b9b2-a7b83966dedb,150
c04909d3-de69-4f13-81ad-2e5527014447,106
2fa5bdfb-1b6b-4ab3-b54c-84776cacba70,139
571dab83-15a2-4a75-8ec2-668ce0c5d205,67
93b5e0ff-3cee-4e2a-a20e-74639bb026a8,140
5012030e-b816-472a-ab18-6c4adf1d2e27,34
44e3cab2-95be-4c2f-88ca-ac651d8232de,42
14ef9598-d8a8-4abf-906b-32016777c1ab,28
84a95b3e-38f4-445b-b7df-71478751c3a2,25
7cfde478-1d9c-4259-b7e2-494a7114a302,145
47792d63-5534-4967-b468-be9b728179f6,114
215e8da1-f382-43a1-9750-9be53088f826,62
13d8237f-3be0-443a-a5cb-19ddfedb1163,115
b918ce7f-ab50-47c0-a921-079b59009fd5,51
f15c3c05-32b9-4dde-b565-776be29695ef,51
4ccb48a5-f604-4b55-9944-f01674ea58f0,69
2d5f13dd-d576-4496-838e-a0cacc5cdbb3,51
ca291876-a677-4329-8f4b-b8937fd25c0f,138
d3ccf74f-0293-4ab9-8b01-f37c333aefc4,128
a86ccb49-bea9-4012-a7f6-910def7db9f7,36
209cf579-793f-4001-a580-877104f1211f,65
01f85741-9dfc-4051-86a9-96f541b97a5a,144
f00c3bd6-5051-4d42-a176-4628f5725100,102
85c8c5e2-f810-4f46-be2b-7ff199dc7305,17
83cde3a5-83a2-4c30-8113-ca10fea5f2ce,147
217e644f-7ee2-4912-b540-6e155324ddd5,46
be829f24-f90a-426a-87c1-bdceb3db5039,5
18912663-4b1e-473c-a68b-1eb0ca18fc52,136
8b2a102c-11e1-4261-8dab-b947a1aa6868,50
4311be9f-91a6-498e-a5fc-822a42e28004,138
da643e72-ac60-4182-b3dc-16b8eaedf3c1,132
b433015f-f701-4260-b0aa-ee60621d7088,41
c37ec6c0-a49b-4bc6-bf4d-9e672b85dbc9,11
2ebfadc7-3e82-4fda-b33b-8be7a5ceef2a,39
febcf509-b4e1-43d9-b558-64b1058af677,54
7c39d33b-e9ef-4123-b2c3-4140c1467add,140
aa99437a-17e8-47f9-83ae-e817128ea830,34
9c9abef3-2bc5-4497-8e39-d4f7509c4c1a,58
f1319722-6d03-45a4-a3f2-a5b04cdbead5,43
14f8c03d-7984-4368-bce1-f0c52502350a,124
0b5b0eb1-c0f7-484a-ae22-3c2ec23a2808,81
60cd319d-a90a-4c96-825d-edbffc27623d,140
dc8e0480-7b63-4578-8adf-edf584167408,33
94e260b4-9bc9-459c-bff4-765eb2abb72e,67
8f7522d9-595e-421a-8a9c-bb55e843ab08,47
79b42c8d-c224-4d1e-9a20-c7113ab36e72,119
b66a9861-9b4f-478a-ad07-ac4320cea882,20
8f5bada9-8c05-4e31-a49c-1eb6ac2a1950,49
01a00ad9-51e4-4bd9-aeea-91085b9b0ffd,39
deeec584-f0b9-4ca6-88ba-7008c8f136c3,38
8ec8e3b7-495e-4fd2-b3a0-0ea22a5ec675,77
e53fc0c8-f693-4094-b666-401f63d9d840,104
004c8fd1-9bd5-4f2e-830a-e540fa97752e,62
6c35cb3d-1cdd-45b9-acd8-56f033956f71,35
aea8b5d4-b039-4e9d-86bc-b0a4077361a3,84
fbe655ef-a15b-433c-ab2d-3751eda60ad2,58
42638735-674d-4d94-8867-0d36902a72a9,55
8251deb6-966b-4087-84a7-e319e88dd11d,43
8e611847-ed45-45ee-a5f3-4723a7c781a7,5
62414023-0b1b-4877-9797-08f5cc8d0790,117
0aea6d1f-b7ce-4191-8764-ac59145a8125,18
06b9ed81-9fc8-4ea5-b980-e734e138caf9,78
43795004-b189-4f36-8c41-5fe2770714c1,93
9b828d9d-c803-40ee-b1c3-67663e63c1da,90
ec675613-bc64-40d1-83a3-58fa95ee26cc,125
e5945784-f61a-4d1a-8353-93ec98a1dbfe,76
2658eaac-2150-456b-b0bc-dd523f62d8cc,98
514bfb97-b123-4b64-82ca-d74de268e97d,131
1acecc74-9888-479e-b0ba-888b28b1c8eb,25
ade5e014-af21-4aa0-b7ae-aa21db09360c,62
edf0d9cb-ef74-4514-8d58-05bb0ac850e9,29
9ace1940-98e0-45c2-92a9-46e84b904beb,31
49fb4e91-7e99-4ee8-a6f6-c6fabc0bb98f,26
aa98673b-e73f-422e-8c34-32f5a6b7d54f,122
d2e88c78-74d5-467c-b491-7eb6c1cec82b,77
c1acf305-6cf8-4b82-b56b-bf96dd6ccfda,54
56f3862b-120f-4578-9bf7-8a496f992269,35
3de74ce0-3130-4a3b-90de-c600bcc68a0d,24
3adaf01a-0b47-4c8d-ab8c-726a8bb3d59a,9
57afc96f-4ecc-4c98-9779-2a11ac947060,123
8d6f3190-4f25-4425-bfd2-6a79e338fc93,32
1753875b-d413-4809-bdbc-68a93d212dee,34
2f8eecaa-300b-487c-9650-95b743bf4b1c,37
f0843c5b-d5ec-49ba-ac10-12f4368582ea,79
47b2b507-b101-453b-ae58-f8259f909af7,72
6d53f40e-2470-4bcb-a210-4b7921ecf77f,103
683b4b8c-3435-4294-ac44-c330064616a4,38
87547c78-257c-466d-a5a8-5f67f4639d2c,58
18a362f0-3b35-4a1e-bb43-a56770855696,0
c810f258-96b2-4c77-92e4-bb012bc60bd3,120
56e41437-5006-40af-9731-6ca40d385b3e,29
1adb8255-46f9-4948-a168-081c53a5a7aa,85
e48ff4aa-972a-41fd-925a-4ed303268fe7,122
5ccc279f-f400-413d-a4ae-496c123c3285,59
e83c66d3-e9d7-4816-bd2f-2f9e79a42adc,6
b3592b3f-732a-4f91-93c0-0f266e07a0a8,102
563220ae-e3ef-401b-a02d-0916b5a867ca,62
91df6640-2558-4c70-8fec-09d1781127cc,138
4c20d811-f2d0-4acc-aa22-57e918ff873f,110
70edbd4f-c338-426c-a981-d4fefb2b5052,19
a72757e6-3844-40c6-87b9-06e1db35f83e,12
334e23ba-e9e0-42d8-8b42-580c533ffbe4,35
802cb16f-36ca-4160-a27f-7df99ff40cdf,98
84251a68-a2a5-4b74-8b4a-1928b6ccde37,25
80c983df-b143-43f9-acfc-842d6b8c6514,39
d90e85cd-1d94-414e-b249-b50b0a5fb87f,28
83d2c1f9-00b3-43b8-a77f-acb4f2b8f4a8,16
4da1dc2a-f333-46e7-88c1-21e3024277d7,52
b2e3b897-771b-420d-ba60-1beb2c805a17,19
3b76a11e-27bb-41f3-9447-1b0b62f4e72e,41
247d4e0d-44d1-4398-81b7-7aa56103493d,93
ad9fdc73-385c-4444-8b62-20864a6e3da1,121
179755c0-60e0-4372-80a3-6fcaa2d5329e,18
d6011472-2b73-4766-89a2-571492778d7a,21
b8539452-2470-4e47-a27e-e98cc5e36a14,59
711d7be4-da53-49af-8cdf-aec4e47fef64,98
c151a1e2-4b09-460d-be85-ea1e9d8dae30,27
d0e624f1-864a-4df9-a21d-274fa062a313,51
3fef26fc-2850-4e59-ab03-1abde87b3765,66
19c81239-ab8b-4049-b0dd-db52cb08a5b6,72
6895d75a-89e9-41a1-a0f3-74fb5703115c,62
ccb0cd4f-8c65-4ed9-a72b-4727be371bb1,66
d4fd92fe-5ecf-46df-b9bf-7553a48608be,31
b903b465-837b-4c1e-9c75-63cdaf8aabae,36
6521ba26-f367-45cf-ac5e-beac64d596d4,11
19e6101f-e12f-41d0-921d-e00eaecb28db,46
ba0c6d4c-4421-4b0e-a437-70c4536cb8a5,19
34f5564b-f4fe-4854-a278-130891d54105,39
b6442674-53ef-42e9-8b85-3ed22872e08b,88
d2fae750-ea8b-413f-8f28-e529076dae7d,74
f9858b34-99bb-44b8-9113-42b3e8775903,8
6342173d-6dfc-4b9f-baaa-516bd597ae5c,107
15907c8d-e096-445d-914f-f79ed5d5bf3b,56
f35bb295-9075-4bfd-b151-0fca9c6217f3,18
d210e685-32da-44bf-853c-2affbda88b71,18
c64b2c6c-8320-4faa-ae93-1ea35decdcbe,54
d535819c-7c2f-4134-858d-005b24b9a27f,21
6ad794c3-b49c-46b4-9394-30a10bfe6cb9,67
bc271543-ffc9-45ab-bb6c-29159415c3f0,126
21227ca3-aa5b-4333-b5d0-6ae50d6f6511,22
f535f806-bff6-4f8a-874f-91c065f42c33,30
18f56cd0-809f-4959-b543-ee86761e2f21,63
64437e0d-5757-4936-a6c4-7516d84d3d8e,123
06249878-ba08-4f02-a354-ec8727b4dfa0,73
823daf6c-f3b9-4e1d-9e2b-690e6e2b9e4c,0
507aaab0-7425-42e6-8102-731480948bcd,80
af5036a7-cde5-4167-96af-875607d77993,38
b4ee0b7f-34f9-4573-be41-f0624853f908,82
b4c62741-7043-472d-a5be-7a28df15a9aa,23
4f5ad07f-18c6-4421-8552-3dfefe31493e,107
9e5d287b-2a98-4e72-b03b-db49bc12f1b1,106
4b094653-11c8-4c65-a1d9-5ff8d038d85b,64
