user_id,purchase_history
27f8b2ff-8742-48d9-98df-de23eed8dad0,47
4606fada-4b9a-445b-8e6e-f1835940894b,46
ee63ddca-6b0a-4d27-88b8-10171c38f639,15
d78f3d5a-19da-4668-9870-19ed66ea4828,49
41dd6c5f-6942-4669-919e-527dfb7ade43,35
964bb40f-54a7-431e-b973-f44e1946887f,10
b650f2bc-ed0b-4991-b6da-1b9fe1839636,47
bf0085ad-e017-476d-97fa-b80cef7ff4a8,41
7ba9d08a-7c3c-438a-8e79-915908b79973,27
2b2c029b-f93c-42bc-86de-a833fe0e604e,1
aab5d1c6-ce2b-4f6c-bd34-99194427c886,14
db4adeef-0fc2-4f19-a7d1-9b6bd1f1cd25,27
3ed4ba82-deff-487b-bccf-db1ac7b2de99,21
5cda650c-eb17-42b9-8e0a-2da10cdb989d,46
b02e420d-6746-4a44-91f2-360504e19d10,7
c8af5a08-17b1-4378-8cc7-357d0a25b776,27
1ff8518a-3383-406a-a582-314c8e9283c0,42
25dde24b-1107-4563-9f30-cfcab1e1051a,13
7be1cf05-ce75-4a9a-99a2-c5bb1e8b585d,31
7ebdf14e-27d5-4bc2-a8af-c4b52a44f2a8,14
9ca21895-19be-471a-acbc-83959cae78c4,20
c36dcb08-3f9d-4b79-aadf-87ddbc463e9a,2
1c27ea78-e160-437c-b4e3-a01bd1f24914,16
81ec1b89-04f9-49ef-8ef0-91f5f1f6927c,23
fbefd687-9cc9-4418-862b-9a64afc4f7a8,16
79c3e21b-7978-40c8-8c7f-70ddcd400436,12
e6552237-3f3d-44d0-8e0e-41c561d2999b,0
342f589a-b16a-4a93-b7f1-823905f9bb48,9
c7344072-5756-4d96-afcd-dc7833b60f1d,50
b612c071-845b-423b-a2f6-8c9d2862c610,9
19ffa285-2045-41f0-b893-f50a067a5b81,46
e2bfb574-79fc-4a1e-8750-4a8dfcad298e,28
045b8226-48c7-4832-8da2-97c0583236ad,21
53c4e655-c206-4350-97db-32147fad9a92,10
75946663-7c3e-4957-b569-04cfafe1240c,39
e6440d07-30fc-4204-95eb-f5ee5b566acf,11
f7c35abd-04b5-4f91-95d0-59c6537a4fe2,18
55c66ac3-9a60-4bab-af8a-754e80365c86,17
8b68ff86-f136-4a80-a2ae-183f15dad92b,37
38ab9de9-a5b5-4d28-917e-5c199bdf9edb,11
3db604bc-1e8a-402d-b2a6-c641375c17ba,24
e759ada0-b4bc-4404-9df9-8d1687e7b763,16
9fc61898-7c44-4a39-a44c-70f960d8f243,20
384f9bbb-1733-462d-b0d1-fea08270ad18,18
7ffd83e6-bdfa-47da-ad2c-1c186e1e65d7,13
91f84cb1-5e28-49ba-9b53-e63e0501dcb8,39
302ca143-2ed2-4157-96d6-5aad37b2a4b8,12
94aeceaf-a152-418b-8404-0ab7bee75167,21
ed767ce6-a928-4987-955b-9ab63198b49e,7
93122eeb-10be-4db7-9d52-bda074fb0017,4
322d0c15-cf7d-4cb7-b9d7-ba76b653b43e,14
b9e0b790-5b27-4fb6-842e-0fdca0e14055,41
47235674-c508-4105-b37d-f5c9656a60d1,36
98782a4e-0b96-42d4-a341-73478f205458,5
cba7f158-27a4-4f52-812b-56f472488e6c,15
68344390-57d9-4078-a4ff-6efe4a8cfe9b,43
1b5482d2-ed04-4c47-ab8d-caa0fb970eba,7
a013bf2a-f32c-467d-bd6b-642438fd19d5,20
eeea97ed-8d32-4775-86c2-e06f67c1d47a,26
2d5ad079-c5d7-41a3-810b-5f0dc348d5f4,35
3aa5b11c-b69b-4538-a9dd-90f2f7d29b55,24
b4adbf4d-9442-43cd-894c-69467d3454d7,14
d32c5910-f299-480d-88c1-b88717150811,19
bd823f0c-d5be-46c9-aa4f-b5fd7ab7e26c,34
1ee20e57-4a77-4d90-949f-e2286453224b,0
1da5e1c1-0f13-4992-a692-526197e7185d,24
e609e8c6-8ffc-4806-96bd-716edda6b929,18
8923390b-ac0e-4028-9056-0faf2d2f1854,15
c81152c7-581c-4837-8fe3-17181eb2974a,20
4b87b4c7-aaf1-44ed-9487-f3d334a1f799,20
781a5c04-7030-4420-8579-c9a809ed3a4e,21
12111c9d-d1d4-4a5f-b6b2-dd1ac7597ca9,8
012d570b-a431-4e58-9da6-598f38bf9736,12
892779eb-2e13-4361-ba42-89e583cc55e6,16
2e628bcd-0d5f-44e6-932a-128bcf0ed343,25
bacb7d33-2881-4ff7-b65d-41bf6ea195a4,13
9cc3100c-ced8-497c-b221-345e21c82061,18
27725b5f-2e10-4f66-9389-968cc57dd5c9,32
9b9bb764-d6d0-4677-8244-b7684d97bbe2,42
c9d20a26-66cd-46ba-8dee-6fb236098fa4,42
63152bfc-343c-49da-88be-2b7fa60e806c,22
0f3ce7b2-a7f6-4981-97fb-d1963b922479,49
4aeae647-9602-45f7-a337-112fbe24a5b5,27
4e7eb7e7-7f69-4ec0-be4d-25742c405db2,35
b814deff-774f-44b9-a41e-b7e482babfb5,36
3e7db091-7125-4b98-bd5a-a4d6ac08748c,10
c92a9855-ffd2-4965-887e-ca37a4561a1f,37
9218ce51-5f18-48b7-8b40-3aafbe978549,23
38126a0e-aa3b-47d8-ba0c-27fa9b2c9fa8,27
cd555731-ec30-48fc-96af-422de6e9646b,18
711428d8-7e93-40cf-94d6-6dbc649ed03b,16
705053c2-a77f-4a43-ab90-4e0e572c1e9b,38
3d21b7b1-51bc-4154-880b-b70ed1ed8200,1
10896f81-9f47-4804-9515-2b31747d593c,42
3ced78ff-05be-44dc-b287-77e7b06794a3,45
08afbd83-66d5-45b5-a378-92fb774e511f,42
d33d0f61-54b8-4039-86a6-3d1924af5905,17
e077b220-5b24-4c88-b2a2-d7aa46aef868,18
24f0809c-be76-46b3-8426-65065c3a161c,7
b57b158c-f8bf-476f-876d-4fdd0ea20683,19
e57598a2-fe4f-4733-a713-d8e0821c43d7,11
d3cc835b-2245-4740-9635-d6b5de107e42,10
dd35a703-8c06-41c5-8a7f-3ff5dda814c8,42
e38878c7-416c-4ecb-a787-b3d3a5de2478,6
da241494-2c19-4017-bcda-c321658f05b9,47
9dd5a302-be49-4f29-ad32-4c9887ae8e1a,37
9a6ec64c-e2ee-4dae-8711-279967b82d05,49
1b61287b-c3ec-4e8f-ac58-62a4cec2a7c3,13
75b2c678-fe84-4684-b52f-2831906b46c3,28
d62577a4-06cf-4392-9d16-8bf3874a15ef,45
36f05fad-0752-450f-951f-47cd17f453d0,28
f3c68909-f8a7-4ac7-a180-2dd363a869e7,15
1dd4db6f-1f2f-4105-a754-504419b12e4f,9
7a99f668-bf25-4ff0-ad6a-7eaffb486416,24
c8b15a2c-aa32-4946-8435-82b8524f8abc,2
49784d28-95ca-443a-b333-837faab22bf5,29
f3e12002-9644-4107-9b95-418932a44401,27
c4bfa66f-72b1-4d21-ab0a-c96aa192fc39,12
e49d0e45-a3fb-45bc-9432-b118bee6809d,15
880f18fd-7f2f-49d6-b2e3-7142d3b5b1be,16
66c47248-9032-42cd-9d35-5572bbd67f12,45
f68ceb76-4bfd-4818-8cb1-6d623d51d24f,12
ed327323-7d6b-43f5-8edd-978865a84534,2
275e633f-9d82-4d18-a54f-026de483bab1,22
502b99b4-a92b-4f8c-9f97-17d1b62ad11a,45
3dc34896-0d25-4ebe-9fce-9d6e06dbbda7,16
131cca93-33db-4d2a-ae3e-3e74cc46f5a0,27
5dda457e-b13c-4938-aa42-0c8f02b13d88,13
d609f0ec-25b1-4b25-80a1-ee6024e3c92f,32
0ebc99cc-ac8f-4189-9b97-38373f041cae,5
2070a949-9332-43cf-8bf1-45a30614ca92,10
b00c0b49-69f5-4cd0-afad-5be366a7dcb1,5
685a97f8-9c1b-4661-bf09-fbd9727ed917,3
4ad4a080-0ef0-43b4-8c80-9ffb35868c7e,11
b21fdaf4-98c4-4e50-9079-cc37e38c55e9,10
9c0be027-528e-437e-b918-8d5ee965f310,30
77f3af94-c80d-4ba4-b114-0a87c9d708cf,13
a7da7678-4318-46c5-bb69-6bdd06296a63,11
9106ac2a-7704-4d6b-be89-48ab319f970c,15
43e564e7-a609-49d1-b54a-855c02cde79c,46
c3fd6f08-595d-4293-83d2-d9a9b7ae9209,17
9c6dc4f2-cc83-4ac0-b492-980922e55b72,32
9fd10bf7-129c-4656-9156-dae593c71d55,0
d870f069-cb9d-498e-99ba-a66653045595,10
ccf5abf6-e334-4a17-83ca-e61a9eba9ff4,24
5dae2cc4-327a-4530-a637-6a2922e664d0,48
2a3826cf-2d71-4cfe-bf69-c3da164ec7c9,39
df1767f5-4ca4-4815-b444-493a1390cd96,3
f62fd7f3-ec62-42ad-a7e6-9a018b2e3c41,0
9e1620d8-8dd6-41ed-8706-b7cd8fe81d6d,39
45ccf711-291a-44ea-b215-c00460b8681e,40
64e430b1-2757-4406-a3a9-2195e18a9bab,0
0b84c8f1-e528-43e3-97d8-75cae9d8ce31,5
c8724345-bfc3-472d-af34-64d32cce90a0,3
9f02bce4-7d3f-48fa-b0f8-08fb3e05cf5d,18
0c7c029a-735d-431d-895d-52bee2fedce6,28
27a67525-ab9f-4302-818a-52f920760d4d,33
5d360d3e-abb7-47c5-9ac9-f379c556de5e,10
b9d9d9de-0438-4f6b-ba7f-b98122f6b5ea,38
ad4d4097-514e-49a8-9baf-25fe732cb017,9
fc81cdf1-4bed-43bd-84ef-31a985b6eeca,19
de87a6ec-12b8-4dfa-9133-a963857f7822,20
7aa34e92-db0d-4c20-9f9a-a157781a7e85,17
039787ff-17a4-4dc3-b5ac-3da8815b75ce,28
027eaf58-bf77-44b8-9bef-2010f4a8dc5b,25
2553327b-b8c4-415a-9064-829bfcf5bccf,43
f0a4645f-e208-461e-b524-f6da4e1cc71a,7
67717216-148f-4378-a37d-a0f92872660f,1
2b343eb6-5084-4c28-b23b-010ed835b407,44
45ae8cf6-4eb6-411e-b3fc-a775bb4f62b0,22
af478cc0-1db7-418e-8d49-7fb2ce51503e,14
0426eac7-9ca1-4a02-80a7-2a115be410a3,6
f53d006b-6d93-4d68-8d8b-d82a0bb73082,32
24e0f013-19cc-4c85-99a6-82d8c4f5fed0,39
3ade9247-6c07-437b-b949-6c2582ff1bff,5
718fb1f0-f8b0-4673-ba52-39f08a919063,17
07ea23e6-04fd-4e0c-b235-9132ec30f9bc,18
6064abbc-fb99-42b3-ac00-3b06a93cde87,21
d9c0ed13-e82c-4cc1-90fa-99607dd1c74d,32
c23c1557-1508-4191-9e1d-45d6385176f7,12
07498b90-d43c-44a2-9b8e-5d9d0d9c8c01,42
b2721a5a-be63-4897-b12c-859553906112,7
2ec1308a-a47c-4298-8eba-255668a13669,47
f03d8072-679b-4bbe-92cb-4e3dadc9fcb7,5
62c4bd4c-b073-4c08-900a-99b34d27a703,44
13e279b4-76ec-4ecf-be7d-3dfec19c296e,50
dd0cf73e-542d-4f52-a6f8-3fe6b872d51d,13
5b97cca8-0288-41a9-a628-da7999212323,17
fc57679b-cf5c-4b47-8f3f-1c1914e08c31,4
3d0be232-6002-437f-bb79-f3cae8c79e7e,19
230f0476-4a7f-4e71-a844-e6ad07dce0bf,24
b686035e-49a9-4f4e-8f1f-bf3ee05195fd,36
a4e55f99-634c-474f-95b0-2b1404281fa0,0
cd392647-6b9b-448f-9ef0-93e1dabdf5bc,4
8fbc626d-59b0-41bb-9129-4b95cc1ed539,23
e93ea875-197e-457f-98e0-cfe2ac20472e,22
8d06aa44-60e6-403b-b929-cd9ca32ac9cb,36
6bd53962-0d88-47c3-80bf-d87b0d2a18b9,1
5723ddf0-434d-4479-84d6-51848f9ecef4,36
ae95bced-25f6-4fa0-8512-122b6840adb9,40
f57804f6-4c45-48b6-9d6c-55ffeec4315b,47
6129c085-3236-4e8d-be13-0ebaf16ec896,40
295287bc-b484-4e80-bc0b-07c73fcc2484,0
16fb6484-b73e-4611-a86d-8892070990b3,47
70c1c7bc-6e0e-4efc-8e11-d55ea0ddf620,16
9de97791-1da5-41d3-96a2-ff65ce39ec70,7
091b353a-d34a-49e1-9b0a-cc97e7f041bc,18
4263ac6f-5690-4885-9b7f-64c16092c73c,21
8cfa05f5-7515-43a6-9874-557893d25661,7
d05be991-1d33-4189-b4b9-fa8d799e56a6,21
8fee58a3-a94b-48a5-9ffc-6ddea237b127,40
c12a6ea2-59e4-4e3a-9ac7-35fce788972a,37
51f3baa0-c191-4665-9170-504f965cfc45,35
77301dd2-58c6-4d48-b94d-f5993f5d99bc,29
b794fe2e-d7b2-43a4-a2bd-5ae11f8d3d4d,44
579bcd86-6c31-423a-8e33-57a16f337543,23
04b6770c-748f-4fdd-acf9-286ef70338f2,12
eb8d5375-1867-4339-bace-712ba76c65d8,11
ac91e109-d555-4048-b0fd-67d8679c8dac,12
46579556-25fa-4171-8192-04d5cf00de6d,34
47a32128-2e7f-4f71-be70-9658e9822113,10
040c6613-ea42-4ad1-ac0a-5bd6efdfd1c1,26
36857ed4-01ea-4a74-8edc-f83a0a8261ed,35
ac3a6a0c-7a5a-49ac-9b85-ac73c2eb964d,15
5d7ecd3d-ceeb-4a4b-a3bd-29c60c1ac77f,45
84059412-5d67-450a-8c5c-19e7b848f293,32
f817eff9-0c3f-4fb2-8401-b1d90d7ce1df,25
78563613-1c91-405a-b48f-f79a248a59a5,37
66378511-f06f-464a-86a4-b3962fcef46d,32
76602b37-8697-4df2-a0f2-9543b96edd3c,29
a16bd25c-7e93-4a82-b76c-42810a624a03,44
9f187bc4-34e4-44fd-91f0-3fba2602fd32,16
d0b579b6-3397-4bdb-94bb-a27364d61702,32
48bcd5c0-9292-4d0b-9d74-c6bf831d712f,6
7bd24208-0854-4a82-9269-5d3d340b8ed7,34
fd66e1a3-aab1-4b23-adc3-4f60d529ddc4,18
f9be192d-ae65-43e9-b589-c7678bf73b1f,11
03587d41-6fa5-4897-b304-b8fe72b66aad,50
381225cb-e0f7-43eb-bc86-45ac7283c0b6,37
c49098d0-333e-4c31-b808-de9f00112714,34
86665bdb-bf1a-443e-925f-967518b090ba,2
ca6326d5-ea41-48dc-b7b6-2e67b30a85e1,6
297d07e8-85d2-4fc7-a67d-e0ae185d2efd,31
ce2c8e57-3aea-499a-84d9-4654092409e1,2
3b58a945-bf9e-40f7-913c-a4a88e4140e4,35
1553685f-3ea7-41b6-99b5-7be7d0e3aff6,14
f46ac1d2-223d-4e13-8915-6769bffb1a7e,28
06afc5fd-72f7-45a8-bc15-59dae3d28285,19
86865f1a-874e-408e-85bf-2f65d7faa76d,34
d1069d24-bb1b-48c9-97ec-9d80b5ae5831,34
c71b495c-46f0-49e8-bbbe-e744f71ec39f,11
275b43b7-18c2-4731-ac8b-aab0ff9ffeeb,0
75e82b51-8242-4938-ba3a-b580fec6adb2,21
6cc7882e-2793-4552-bd4e-98aa0611b457,4
dd0dc4f5-f007-49cc-b2ec-d359ab9c6cad,14
c4a0cf78-4f6b-409a-b845-81c3e9895ceb,47
4df0d125-4096-4270-bcbd-f119e5c0d1bb,50
210e368d-6b7d-4c1f-b151-0c031ddd3b77,32
709c586d-66c0-46c2-8c2e-a3f5172cbfca,6
172dbd98-a478-4988-9279-2c914a95824e,18
acbf01e8-5117-4a4d-a427-556fa2ff23c1,21
3720ebaa-a9af-44bf-aefa-2a5bfd168996,12
3bfd15be-73e4-4fc8-ac8e-a0e313798aaa,22
71492c70-c9e0-47a8-a531-192c08bb8803,8
22b9a686-8086-4ff1-91d3-826629a27cce,4
433bdfe3-c418-4d11-a9b6-b30c769ab85b,34
e4de3912-00c9-49ab-8fcb-d0bb665c6130,10
a1ed05e9-0134-4596-8d59-25a425f6283a,7
fed60e3c-0d16-44e9-831a-ae1e13a94ad1,50
38db6797-c95f-4aa7-b41e-abdb6eb81902,15
be758a2c-777e-4075-9c39-0a55de65bc86,40
a02052cd-6736-47e3-a403-84f0929e6120,32
d9d15b04-3b14-40c2-b653-29361b665209,35
f7e19475-f37b-4cf4-a3ee-f2944aab14df,20
8067bd73-5881-4fa0-b9bf-d36500c2d580,18
e23df6a8-4a0d-4fb9-84f8-3ed52a95c3b9,7
a37929e6-6ce7-42b2-9308-17c2975092e6,0
2aab2c83-6c80-447d-bd69-602ed173a788,21
71544214-b9b6-4b07-80ab-af0532f4ccc7,18
e466a170-f747-4921-9e7b-de64b86e0898,0
