user_id,web_visits
4eefdbe1-b9b2-4f19-90a9-1917a69b40ee,29
aadb8bbc-51d8-4620-ad85-cd8afa9e4ab4,28
2d5a635e-d329-4d81-b931-8e9390a2a22a,60
7f05edbf-3746-43ab-86d7-8aad0fb5f583,82
9185c3a0-68ef-40ab-a9d4-696ca221a069,56
6a4d96b3-f4d5-498d-9798-e9d629b70f1e,54
8cb38e7c-00db-4c15-9049-a8d339abcc87,29
816cb513-9220-4826-b69f-9168da89fcde,55
f82c4269-5289-4328-8941-d1386091a3fe,80
f4f8cafb-c44a-49c9-9848-886ff33984f4,31
3e8f6a28-4205-47d4-9cde-e1954e35b980,26
0cb09764-f7b3-4850-96f9-1619b17db6b6,21
6442dc9f-c0cf-411e-8536-7c2eea4ce129,22
81de0f14-0ad8-4010-81f6-b4e81ca5c79c,37
c59dc844-ff0c-4e32-92bb-67aefa3d26c3,24
76f986e9-f105-4a66-ab31-f56cda1e34cb,41
4671d1a3-6c13-430b-80d6-a5470008b409,85
f651c272-1caf-4078-a61f-084643b13ee6,70
cf56a40d-986c-4c2b-aea5-0c5bcdccc083,53
dad53e7a-aa00-4d44-b239-3a1687d19af4,77
8bfe713e-b47a-45eb-9b6c-61bebe45ba23,32
