user_id,age,income,purchase_amount
ef13f141-d74d-4d79-8d18-20bfa482a7f9,43,29146,15836.94
2d75cb53-739d-4c90-8494-2f37a75c9cfd,34,32856,12273.8
14e89266-f9a4-4c0b-b7e4-17d82296eadd,41,25000,14709.45
3ffda41e-33dc-4e48-b55d-7ddcc38174f0,25,25000,12896.75
7d14eb33-af28-4c00-98af-45e7da15fa89,25,25000,11025.18
7cddf0ee-6736-428e-bcf6-3779ba16c8a8,36,37171,14777.52
31a43809-7140-4d0e-8976-b1f79441c72c,56,39618,16807.66
f8907e58-9e0f-4159-b20f-8154da67933c,42,32548,14678.0
977006ed-80bf-4ba6-b85a-7ac36d428794,45,25000,13489.89
a75743d6-3697-4beb-9836-47fadbd55c99,53,103984,18761.68
42102408-62a5-44ef-a701-2abc59f156dc,34,25000,12368.13
8f01911d-8a8e-4a92-b3d6-55f53e4114fc,48,57920,17828.4
35a2c408-c1a1-4c1a-ba6b-94885ff5d9c5,35,25722,9847.07
fc0f0efb-0d33-4fc0-aff7-4e69873cf022,25,73202,13599.72
ceea8600-40e3-44a7-aea0-8dfa30e219c2,40,86985,17802.42
cd99ff1c-a985-4f59-985d-36d990285603,51,28953,13752.76
8ef10077-6758-475f-8870-f75f731b701f,49,25000,14199.1
f0df1c71-7c96-4ba7-8083-902b28d8e8b6,44,74419,19119.57
299d012e-fba4-42e4-bfb1-92f38c172457,73,151067,26377.19
c1876da1-b5ed-4718-a364-425d61982518,49,62907,16272.64
6adc37a2-b43c-4d33-983d-922ceefc8032,56,53977,15356.86
6d01e79a-0d27-404f-8958-091655ad442b,71,80166,22776.15
2a632751-fe40-451b-b9a9-e5fa2c7f2b6e,29,77577,14388.08
7f91db8a-0952-4972-b5b8-5e81c4d6cc95,32,29810,14115.22
6d53e294-c73e-4e1e-b622-6641e537a6c8,65,33008,18442.3
f0445436-b72c-434a-85c1-d7f9006ee55a,35,70733,17725.23
0dfa2557-ef10-4c3e-bd05-68c9853cc2f3,45,44962,14666.34
f1119114-6ce5-4806-8cd1-1fe3c3c53b8d,57,108008,20670.83
4186630f-516e-4d61-bdb0-c12c5705b8af,55,32125,14767.63
f81fe177-c4c2-4628-bfbf-2ee9a2c04777,66,76908,20460.84
1d888590-2249-4b6c-bbfa-5c43efcbe13a,62,60209,16129.89
2595ba05-f7c8-44cc-982c-b853f457a9fb,57,45439,18525.32
816cb513-9220-4826-b69f-9168da89fcde,35,99264,18174.55
7c671382-5913-4914-b0d3-71844772e915,54,73720,17980.92
a06c6cce-47c5-433e-b421-ccdf6be59943,48,26823,14061.51
99b5ce2c-b8e3-473c-9c26-3d02fae46a14,29,71979,13755.35
fe3afbbc-f9fc-4e53-b21a-6793cd16970c,62,111858,23841.6
7968153e-f428-47ce-a082-6f58209dacd2,54,45330,17658.8
ebb934a8-3cee-426a-b291-d690d11f7800,45,42226,14727.42
7b76dc95-8d7e-4c9d-8b54-a1268c5edb7c,42,32800,13126.39
af6fdf0b-8e1a-4732-ac20-601e830fb3dd,30,48622,13074.82
66f2e4f4-545d-42f2-9dc8-bbb4391f530b,47,73992,17394.34
6d18d616-2e92-47ab-b05a-202b5374b226,50,30013,14785.63
376eccd4-29f0-47e1-a738-2969598d90b9,35,25000,10931.88
341cb9fe-370b-411a-8f47-741ef4741bec,58,39126,17929.77
b768ae94-ef64-4faa-be6f-2bd1053394fc,31,25000,12222.87
d4821f43-b0fa-428f-8232-93892e76ff04,25,67099,15990.74
219d47df-6dac-4e1e-bc8f-a9afaa0440f0,57,37948,14539.35
5024c8c2-bbbe-4a78-8248-a409f38669e7,40,25000,12160.62
13e0781e-2e3e-4ca6-9981-ea6a90968e16,43,39768,14869.58
7a71aeb0-8b10-487b-ad47-789e40c22d79,34,43670,13984.82
c5c37a2c-7e58-4a73-804e-4ebed06318a4,25,64182,12357.96
c59dc844-ff0c-4e32-92bb-67aefa3d26c3,60,44926,15519.46
67022f9c-7bdf-48c0-bc62-f33891a11e5f,36,150427,21551.87
4bccbc7f-25a6-4783-bcf8-238c794c919f,64,35910,19063.87
493cee26-c3d3-4522-81bf-e96cf0a8d5b3,54,47219,16779.65
d8260b04-1e2b-45ae-9585-f422fc45bf88,41,46085,14266.67
b059296e-c6ff-47ac-a195-c266c2ed7b00,31,41374,13803.41
c424993a-49a9-4262-b3be-d02391feba6f,36,53394,13035.59
419679cb-d344-44da-8393-a15c899fa61b,30,67828,14659.62
6971b898-6237-4650-8b80-b0222f0d2968,70,109541,23970.3
e288c595-1c82-4544-8818-aa9e56f4d210,46,25000,15437.57
1210d73a-d29a-4f84-8240-19731fab186f,58,36090,16270.89
b5131d98-0cfd-43f4-9473-957ec9e88362,29,37471,13928.72
8b379ef8-77a4-4804-8df5-8fa8cb895d01,47,86052,17614.07
6992453b-badf-443a-9774-91dd4b292258,59,39576,15128.56
99c33566-45ff-4469-bf29-fe99bde9c0d9,40,25000,14255.61
7bf759da-84bb-47a2-b264-69d38b08585c,57,51670,18052.77
65e29358-e771-481a-a012-0c4cc4a8b610,31,48039,12071.2
ebcc564a-e4a4-43a8-8ff8-452e461aec7e,28,54603,14197.21
a6db1105-e9d9-438d-9def-716f376c45fa,49,26262,13146.01
3c9a0d25-555f-49b4-a2f7-22540feb492c,40,137505,22236.26
d749397d-d733-44fc-8e6f-8f5905c5767d,52,40363,15478.69
1d4b30e0-8200-46c4-a2bb-044201df5e87,25,43783,11925.91
147bb200-0d46-4cda-b6bb-f15cfb013769,53,28566,16254.11
bc69589f-37c7-4d99-abaa-804f4d845d34,75,28040,20302.88
23f9e8de-a54f-4bbc-b028-bc64ab903736,44,25000,14559.45
57ebb0c1-f83e-4d43-be5e-5b3983f04206,45,38716,16651.36
a4189be7-4f5d-4f33-bae8-0a05e86ea486,47,27596,14687.67
da95fa3e-8324-4de2-94d7-f48932238cc7,25,168363,22246.26
5b3434af-6f83-43ff-84a9-be042459755a,50,25000,15636.34
01cea289-e2e5-4421-841d-8c3857bfe14c,25,25000,9424.96
61374386-d608-4539-aafb-129ac14bbb67,39,38528,14742.19
324105e3-7496-43c9-97c5-28b3c967efc6,59,73430,20079.52
97cff5f5-a251-4605-b804-1e2727f8a92a,36,38244,13575.51
86825bd5-f5c1-45b2-b894-37e02bf00e38,51,73539,16055.76
7d3b54ea-8d7a-453e-ad90-3b65eb7095b6,57,27117,15460.95
9a5322d6-b5db-486b-ac8c-7a9a02c5df02,48,50796,15227.25
7870a4f2-7f9e-4d20-b257-e1f8c5874238,28,139584,17788.9
04984cfc-44ba-498b-a57e-d9cfb9bb71f7,41,27428,15129.96
4314e130-e7b1-41ff-b975-1d0e8b781253,68,63053,19228.48
87e0eb54-a682-435c-805d-7a3551296c26,25,55501,13073.37
9a66d60b-8c9a-4f23-bd8d-336b6328e764,41,25000,14058.41
5fbf8660-5089-4906-b89b-a2ec87adcb1f,38,34427,12947.17
dbf88390-2b54-40d4-b861-bc9fefc6dd21,46,96634,18988.21
2442ea3a-c918-41b0-a67b-a43fe5c5c8f6,53,53159,16961.46
0cb09764-f7b3-4850-96f9-1619b17db6b6,64,25000,16879.16
f4d4702e-73f8-427a-aaee-187b422310be,41,74196,16702.85
df840c47-cf02-4630-adb3-166cc22481a1,54,36773,15350.04
aadb8bbc-51d8-4620-ad85-cd8afa9e4ab4,50,60841,14884.86
1c2614e9-d05f-4ab9-ab68-ddb1c3828548,50,61460,18719.0
c77238ff-a390-44c1-aa71-ae629d18da36,38,25053,13902.69
1f680479-eab8-4df3-8baa-f4e90df6074d,33,78739,14726.69
3f1c9d24-f656-4ccc-b31b-aacf95569056,31,26782,11177.56
9ac40e54-ec2e-42f0-8bba-72d285a65541,35,25000,9404.8
a427ba70-670c-4627-9d82-9eb910cd457a,48,28862,15201.46
0a5ec368-087a-4843-8bb3-d21d1471fad2,54,39828,16680.26
5a148321-6ef5-4ba1-85ab-0c618e25ce57,48,52346,16335.29
e4d498af-64a6-46aa-b85f-c7657297ec39,38,30836,12360.44
6368c1eb-d49c-499c-9387-0dc2668a33dd,66,76641,20301.97
7b33f247-f7a4-4e5d-83a8-e18c165c83aa,63,57004,17841.36
7dc321f1-9c1e-4b83-96e3-446f0fa56e4f,40,32309,14991.75
3b8d38e4-7c53-4093-8a37-74a531a1a811,35,83566,17763.9
650d6230-b429-4010-a8a7-d9730a882422,46,98384,20488.53
be5e5b2e-9e5f-46d9-9beb-90edc8464f6d,60,46202,15868.65
2fcb4fa6-bd53-4318-ab75-095a30490d90,48,43088,16422.29
3ade1b61-37b1-413e-b42e-b4564a96d351,51,25000,13505.23
d287a0a9-072f-4b39-b380-97597c9fb2e3,42,38387,13200.64
980315d2-ae53-4f55-ad99-93842aede367,50,41154,15363.04
abf2e63a-67ae-4855-9c81-c70a8d18260d,63,56796,18316.66
5e0bae3a-34ea-47d0-b9a8-cc30c765bb6a,42,44309,15968.8
5d630300-066e-4c36-bc4e-dbbff2fccfe1,46,56750,15939.12
a3d0acee-30d2-4438-9090-0abea2a27e7a,48,123063,21238.15
e2ac61f4-b504-42cb-9a0b-8d2056995b74,48,35669,14763.04
e3385c80-22b9-4620-ade1-7c200cfcb25c,28,36512,11245.14
2e3ee2a0-1568-46f2-8995-3a39752a2f9c,25,25000,11648.84
2a97e7ee-addc-4aaf-adaf-b55c18113595,32,48766,12808.43
550a8819-5ee2-426f-b93f-37d4b99f3bfb,47,88087,19658.61
f4f8cafb-c44a-49c9-9848-886ff33984f4,51,25000,15072.71
158653bf-0298-44f1-9260-dd6a3398bac9,38,32875,13166.35
eb76fcb8-f116-4c07-9b92-12a85d70368e,61,50089,17159.67
bf68090b-c9b2-4727-87bc-ba3638b5f91d,43,81638,19434.53
3b2bcd68-6f2b-409f-bd05-21c3e2f3376a,45,61680,18251.72
f0238310-6bff-4996-bfed-92410a679ebd,42,59592,17668.73
528984d3-1518-4bd1-ad0d-ff33c417f88c,46,42847,13461.67
09633378-f262-4e9d-a276-b2a5e4fee719,53,65455,18287.98
06c00f61-1472-4a2d-bbc6-2a6484c4d4dd,52,90091,17656.29
4d9b108e-5b12-4249-9d9d-27c851696172,34,25000,12539.88
693a1ac2-eb33-4bbe-94c9-df81c0fea124,63,75896,21614.65
6a4d96b3-f4d5-498d-9798-e9d629b70f1e,31,46200,13382.44
bb86f705-8ce9-4d5c-a0d5-82088b71d218,45,35667,14494.79
1d6116a6-2832-42dc-9830-381384df3793,41,25000,15198.87
1dcb012b-ddec-427e-8550-aec3c7500aa2,32,25000,12467.73
0a7cbe21-1085-421b-8cd1-e0b827f84b91,44,135785,22661.31
42823ca2-ecb9-4feb-9b67-def711beb086,36,32431,10643.1
77fb67a1-a161-442b-9dc3-971de4a2a018,45,25569,12556.98
44ab7b8c-9c7b-459d-ac41-a24a2f85edac,49,37277,14419.81
1cd460cd-08c8-47b1-bc16-710c1c8c8d70,62,31348,17240.03
f947f8bf-2e0a-4236-8277-5cf5353713c1,48,52818,13538.02
5de56316-dc5f-4b07-8e47-b40c60b9a3cc,37,121805,20388.36
9825c7bb-5410-4e74-bd8b-9ec4623539cb,40,34476,12433.57
053875ff-370e-4e0d-8a22-28ffd41e9ce3,46,53775,16081.58
d25431ff-9f0b-488f-a146-efc4b5e4710b,46,25000,14531.82
c37ac52e-acc8-4be7-83a2-c599ac192d09,62,122039,21823.22
7b4e6eec-3c0e-43ea-ac97-3cfdeac32cca,61,54908,18583.23
78b719cf-0b95-417d-8332-1abd2c117528,40,25614,12020.49
6b5fb2df-a03a-4f27-9f3c-9dec97c01e5d,38,84337,16653.33
323c4abc-cfb1-4827-b7e2-87b898100d2c,25,100709,17080.37
a2a4a5f4-5769-4e25-b2f3-cc79b0072f1f,38,54007,14081.62
6feb2e43-0537-4b52-84e1-ca831aafaf9f,33,25000,11951.59
b9cff6c3-18b1-451e-944b-6dbb68f31c13,40,143071,23597.19
ec7b2d83-7484-4e78-93e2-b23ceef7cc2c,49,59046,17142.22
eeaffd68-a512-4789-a1fc-474bae7a151f,47,98940,15958.16
3c1e37b9-54e3-476e-8a2b-f770a4c6efc0,44,35223,13946.93
85c86582-a0c3-4df9-adc3-138e1e359559,47,38592,14236.62
97fc8a9a-18b6-40b5-b424-6c079365c12e,43,52379,15220.45
80354333-ddb8-423d-977a-115dc4e38b09,47,95610,18828.92
2af3a98e-6d92-4a4e-a641-225a822e8c9c,25,53412,12578.76
95058537-544a-4a27-8b4f-3e213e535c4b,41,25000,13350.05
5a024fad-4113-4b60-b393-f0f7fe303aaa,43,57365,15067.06
87e2e09e-fded-443e-b7d2-55106744c7f1,40,130316,21895.53
946ff435-8a7d-4e18-9945-729e167eb853,42,50995,15099.44
94abca36-5378-4675-9385-a3223cfb39cc,53,52977,19666.24
b69dc3ef-b25c-4236-9a38-a25c33513325,37,25000,12197.25
d5e2d2f1-9c40-4b51-a92e-261299e226fd,71,25000,17725.35
e7b3c017-5f0a-4a2a-b197-9efcb185deb4,53,33435,17306.09
6e26ad59-22f4-4e12-b8a8-824436d9a2d9,44,40299,13140.14
c2209b4e-95c8-4998-8942-0a10b822b4d2,42,52179,16810.15
20e4c6e2-36c4-430b-ab0c-ee81cccc97db,43,54153,16037.8
9185c3a0-68ef-40ab-a9d4-696ca221a069,34,128174,19750.95
ef02f5cd-11d0-428a-bdc0-f44960189339,43,50777,16074.9
c15cf635-91a5-490f-bb8f-0a9d184a795d,48,92841,22804.1
3c30236c-ea3e-414b-a273-7ec62ef1990d,51,47877,15750.41
1200b73b-ef65-4b78-aa82-7a088474f5b4,51,116931,22274.29
9d8f61a4-5a78-4713-a909-ca21457f7b6b,41,25000,12449.68
c8cecfdf-7a67-4fce-b669-a0eaa77c87b3,28,34226,13324.01
b5e9e9ce-6eaf-4fe1-a5a6-920d879f417e,36,88417,16186.53
794af8f5-b092-45ce-ad24-0f2d39d47146,64,44224,17484.37
35446837-8d23-42e5-be77-99df523ab878,55,85726,16127.27
4ff47d00-e1d6-481e-ac2a-1903da80f3db,49,61761,15383.59
d28bd755-09b4-4008-b1ba-473503add79c,35,86467,19359.15
a6bffb80-ca41-4505-9922-271c7ed2f93f,45,70816,19494.97
89e3623a-c50d-41e6-8dc1-9014740be2f0,29,73437,14925.59
dc01a998-fc69-493d-9d91-c7c2d6c7b683,38,120027,21238.59
adf1135d-c091-439d-b0fc-6c0a0c58197a,42,88599,16726.63
1374e3a8-d951-4923-925c-f3018a3b2edf,40,88990,16929.86
7ef5bb0f-5afb-4069-8951-862ec09878b8,56,49625,18840.46
1f430288-8a1b-40cc-b640-6bdb7d66d694,27,34575,12180.03
6c0ce2d6-f2f7-43fe-8365-e9a6ad742992,34,33000,12599.62
8db40df9-9334-4236-96fe-13271e90e51c,28,76923,15719.37
358cc081-537b-4afc-ae0e-acf8094b47cd,30,25000,9786.62
dcf5fea1-af7c-45a0-bcf5-27d85280064f,46,25000,13270.76
55e37b09-2b04-4a53-a3ef-303a0da36240,25,27502,9221.17
2d5a635e-d329-4d81-b931-8e9390a2a22a,54,42252,18316.87
9be4c6b4-0e00-42ca-8d40-767559c8ecbf,42,25000,13569.83
a08ab9bf-15b7-44a9-95a3-cc4b1f05ea07,45,104321,20867.26
9d33f891-b676-41cf-8313-1d6e6be9702e,48,70270,16367.69
cc403c27-2145-46ad-b334-34fbc4245a60,39,161256,25372.27
5506854a-85e6-42eb-a56a-783950cb8e8b,57,92718,19149.39
c061652b-7e5c-466d-9320-3183af51bb86,42,90964,20584.25
dea0c1e3-5346-4917-83bd-a74d2aeab99d,52,189170,28220.7
37b5abbb-4ba4-45b9-b38a-bfd4e54f7d27,42,34801,12399.0
134276c8-5b47-41f9-bd69-1077bdf2076f,48,25000,14578.8
97f0e871-d795-4da7-9972-1954953ff156,48,42641,14931.62
1e289c66-07ac-403f-9640-65147384c175,47,29881,12464.96
4ffabde5-bb8f-4cb5-b66f-ae537782cf77,33,42019,12316.82
49758336-2ca2-402a-b646-e6b2c9823511,50,26104,15251.35
ea798be3-2892-4492-916c-fe3f08ffe8e8,41,68921,17193.76
0e799092-572f-436f-a5a9-c4c20c138573,52,66688,14068.54
e4973a04-627e-4a2a-92ec-5e78fa240160,25,48235,12716.08
4ba4fa2b-924b-462c-8c10-f4e9b5cc246b,27,59097,13370.68
b79e19ef-0a6f-46c4-8771-d55e0648bef8,49,45015,18553.52
