user_id,purchase_history
5c1614de-7e6f-4f35-8201-640cb272facd,22
fc439ff4-28eb-4d8b-bbb3-28444dd15457,4
6035e67a-83fa-4ae8-b9e9-dc9b5353ee79,84
0784ee8f-9b90-46e3-8b4b-eebaeafd24d6,17
dd9e4ac2-078c-473f-8c7d-18825c09692d,93
a2969b5f-df5e-47bf-9385-a13d53843c5a,44
96c5d40d-f7d9-4bd4-8841-f104759e55f3,50
2f79ce18-05b6-440b-8835-cfa0527fb4ab,16
8a4df9a2-97fe-4a92-a042-2fbbd3d1d6b6,54
e3a810ff-b4d1-423f-99ba-e5d15af27a50,45
07133a66-1d2d-4ce4-86ab-a6e20cef3b3a,79
b5f0ab3c-ae78-4b08-a98b-b235b09252fe,10
24acb965-39a4-4475-b6ac-15f3d8271314,28
cc2ef3d7-0f6d-48b0-8501-daecba8d4513,93
7e3b31a0-2e07-4ee5-acf2-f2d62bc7d155,46
33449f34-e50d-4d92-b9ea-cbad1f38c182,77
d447c23c-83bc-47c9-83be-f65cfcc6c2ad,25
2f91210a-77b0-4f05-b9c8-811bd7cd9dbe,78
5acad588-dcf2-4e99-8af5-b297e0a75784,54
8b206940-5c38-4881-b43a-5ce1d6ecff80,53
fd978f27-90f1-4f48-bb3a-5222d36124b7,66
83b7e370-e96f-40ba-9378-32b7872fe5b8,53
aee635ba-55d0-4969-8e29-b8fedd2e3eae,88
3ef6ad3f-394d-4db8-85ac-ff9311760f30,27
f04c6110-6093-49c3-b333-1b66f526a932,31
06b80385-fe7c-4bc0-b3a2-136e62fc8626,67
241daf3a-6d99-42e9-8f07-b8258fb8f505,85
c72b8b2a-56d5-4e9b-a8f2-06de893ebbb9,32
df3d3a97-6cd6-4de0-a218-e03311d7a0a7,30
ccc2ce2f-ab98-40cc-9aca-b3684a20c85b,87
0e0fc280-59a2-4bf3-9b11-b8e0eae028c4,31
ee603877-ed3a-4985-b305-36369a9d5ae5,11
e31ff653-9a54-4074-863f-7716fabc055a,15
eaef15c4-a461-462e-8214-6bfd044a27f7,43
250f1a5a-d54e-4189-95f0-9be3530d58ce,69
0943bad2-2951-44a7-bd36-95cc8ad2cb7e,45
1b2fd993-52f5-4aa9-b54a-202e96e03059,38
c955d689-6ba8-4fd9-b9d0-a852b1790719,4
ebb587c0-8c0a-4983-9eaf-f9d1e74bc655,88
79e2eb1b-a7e7-4a1c-8f42-8ce65b825840,30
dd37a371-30c1-4ea2-95b0-6e6f3e8519b2,35
742d0c58-680c-4d18-a300-e199486f4907,62
4de639cf-276a-4c18-84d2-488400c1ee92,24
114bdeb8-9b77-49a6-a9a0-0083a47914de,3
cf9a75c0-2e67-4c41-8aa5-c2f88322c98e,58
a397bc40-2b6f-4d09-9653-0fea235301f6,2
0173e87c-3992-4b36-9c9c-1dedeab9486d,88
4880953d-63e6-4f76-bee4-265981ef4064,0
9944ff12-d94e-46a3-8f29-74f139ab8799,98
ce8f9fb9-b8fe-4a8c-9eab-37866d1fe7f4,87
659754f9-2f51-4a89-b484-eff9ea9db00b,14
bbb91cf1-535a-42d3-b975-f59a6c5d2909,15
48acd7e1-7c2d-4734-a126-306efc6bb0f6,12
016120d6-8001-487e-aabe-e6683d9714ce,43
e73c835e-44f6-4b6f-a2c7-36d4d2025efe,81
276401a7-eb27-4040-aebc-ab876e231020,45
1d00aa35-d619-40f1-baff-42aaaafbfc46,49
88228df2-46b0-44c3-a883-9cdf8ff208c1,13
73150af1-1d8d-47c9-aa29-a8ff81e7593d,92
749e8634-4293-4aae-9f0d-92c8926d6946,11
638205c9-12cc-43da-bd5f-8bfbaf3e1ec8,17
cd809d24-79a0-4128-ad62-7fae6d8d3736,59
2ece580f-9b23-40b8-bfc0-46bdf079bddc,86
d94cb50c-e768-4ba3-a9a8-398b63248e90,35
44319c61-e5f3-46ad-ad5b-e7155699dd73,97
2451af87-9a8c-474b-98bd-c5ff3a6e8a45,92
94bcf4a0-9701-4880-80c7-0dc4d22c1c9f,88
08c1cd15-8f40-4475-a3c9-562cb45c2a3e,10
91dacf69-6c50-49a2-9c3b-4e0972bef0f9,74
8b0fbe53-4321-4ef6-8b4c-6944d7384c2c,41
1cf1fd50-7c7f-4259-a4ed-23418826a8f6,58
facd61d4-6014-48e9-bc15-2f0e9490dfcb,7
6d1aaab5-d510-4f41-9854-3975ed4f1509,20
224609a4-3f7c-426a-baa3-0add62b4090c,10
e27c4b06-4932-4595-b789-d7cb2e7618b2,11
1b2012aa-71cd-4f59-8544-195583d25400,56
de3124d1-5703-465c-9f84-d1d9b11d4bcb,87
a887db18-a04b-41df-928a-3f3cb36a5231,100
36e6304d-14fb-44f8-9e24-c8a0162e9b71,52
4e8150e8-23f7-4f44-9c29-8e764a287894,71
1accfb92-c319-40e5-8603-301efe13e542,63
68ce414e-4058-468c-9906-d92e35e2fbd3,55
b07e6ffb-ead7-4eb4-97df-d5a00ea68dad,42
3b6c028b-4c7b-47f4-a4d6-1447151484fb,42
0832397d-0fb9-4283-aace-2df9d156a357,98
bd09765c-9669-4492-b824-570b40163db8,66
53e2aa0e-2be5-4c53-9d4d-cf24a3fc5656,30
c99f5ffe-9704-4e86-9610-f11d2426cb68,64
087b9480-b89f-4a3f-9a80-4e322053e3b9,45
05b76e33-9d70-49e3-8981-0069a15e8b53,55
3f54008d-9e4c-4fa9-9adf-0dfb67040048,40
64b98d56-b9b2-4492-bada-0cedc6db7bb5,11
e98fc498-2a73-404f-9203-17c405c72b21,51
68fff0d0-ea43-4bae-8c14-c378d7cdcb6e,42
c8274060-fcbd-4cd8-bfb0-e1b4bce9fc9e,39
81e49088-97c4-4d35-ab81-b637ac00bf83,94
7ed92c8a-6b76-40fc-90bf-dfa60a497919,32
dc72e1ee-eb29-4138-a708-732ad769a73b,41
ef2d9089-e0d0-48b8-abde-b17d1cb3fd06,44
d67e0669-ec8e-40b0-8c33-33df857d8824,10
2bf96497-4c39-4599-9b13-9a31f1dfad85,6
b9ab93b6-b7f6-4f48-97c2-3b35b9740c38,94
4ead1d38-918d-4573-b0f9-c7fa565e6137,42
c049924c-98a3-4367-a41f-ece72b172f33,92
7248ccd4-88f5-4c20-b91f-441f75de0ec4,29
18c1672d-6928-432c-bf98-75a0f77528b9,17
e8b1cd4b-31ca-496d-bec1-fd95e5474e1e,52
5aea9f5a-f8b8-4c41-8d0f-c009a0a967e4,52
f65729cc-4e07-4820-bbe7-f9e2bedbb6e0,46
3bca3ec8-804d-499a-8479-ade0b49183d4,34
ba8a0b1a-2d0e-489a-8281-ed3c1ce513df,40
b615524c-99ac-46c6-aaaf-9afd65cca3c2,92
9fee8973-e2e0-4c26-a4b2-8e9cffed65de,4
0c611bf8-e347-4a9e-85d0-5e1c8a0d3d78,55
f4ebc305-9ad0-479a-a318-e6e2b16e617e,30
1d22e17b-b8c0-42e6-b66f-10813da802fc,19
ce81aa37-ffd0-4b0a-818b-b3f1932107e4,36
d4d15eac-d29e-4bfa-aeb1-2c8a761e6642,44
6266a1fc-fcae-4522-9218-22adc2596188,92
c983bc0a-5a4c-4b52-883c-4c0d921a6228,12
bbe82044-4811-465f-afb4-2a69618cbfc3,6
233499db-64bf-407c-8325-9f84d1a68246,28
3103ca14-0ab2-4f03-9ede-d7593ac34304,98
b76b18e6-f8cd-47df-b76f-02a5b0e3812f,20
75123e2f-713d-4508-98a6-ec30744dc301,98
fc885faa-873e-47fd-8a44-df37f7188b4d,55
a6f14633-f983-4475-86ab-90d18c8e1ece,85
04b4c2ce-ada8-4baf-bced-d25daa9ba397,71
1c669b98-1d7c-413e-94cd-909890e2fe54,29
a7b4b66c-1a75-49cc-aba4-e3cd3a62a679,43
b19869ab-c1f7-4d4e-8e1e-cb5efb337720,81
33260b2d-b086-437d-9658-db2784c8ae0a,5
6d4e3110-14cc-4267-a343-cad250357f9f,2
2ea41668-21f4-42df-a767-3387091932e1,22
8c5b0357-0791-4b61-980a-383f9b8908fd,7
7ba0e974-0bec-4db4-8f4c-9176066ce653,16
98e70b29-4d05-4981-a646-4f8fc5b7c2f4,20
ce0234cf-948e-4df0-a549-625a4c441dff,46
df183777-9ffa-4271-a123-4414f8fde577,2
9a023afc-2480-4623-9632-eecad16870db,65
a056dae8-dd25-43a3-a02b-8206021d143c,18
9db0ecb0-ec1b-46ae-8519-818afe445ccb,5
39f5786e-5f83-4ea4-aea3-4ed955efa5da,56
f162e098-630a-4ada-b2e7-9a26eb06d77a,56
4e037eae-f2bd-4d6b-9382-259714b20656,60
42e00977-2f31-43a3-9211-8eb1443db70b,16
bd50eb74-d09f-4d58-ae79-7fb1a33fc7fa,40
47644b76-c25c-4fa5-841c-ce938ccfb436,5
787daee2-6461-4c34-af15-a92ddeb2df2b,79
dd5be912-d8da-4778-8ccb-e96375e1b4f7,12
fb301385-80f9-44d3-897b-eb681a2f1215,98
a8e6a9ca-ebe6-4a99-b6fb-3b1baa100e6b,34
fcc9818e-fef9-4b12-b23a-74daabce01bd,20
cbae1a0e-5ced-4e80-8d5c-90bf9d13e406,54
bb7c8dd1-3f90-4d65-ac34-c272d15cd252,89
249d495d-239d-4373-b8bd-164228c2c954,12
04f3ca91-a29f-466d-bdd4-668c5c48bc5f,38
3177d390-d40d-4755-b690-ddd7f561a9a6,26
89c560d6-8b84-4d85-9c09-6bb9fbf38f7b,23
66500ad5-eba9-42ca-a889-de29b2173ddc,91
c94ede11-70dd-4a64-8518-beabee4337b0,9
94ffc68d-8510-413e-b933-153cf03c5186,96
e80f68f6-0cc8-49b7-892c-4f8051f9e63f,43
008cce5f-9f88-4734-8490-ce8ba9602078,64
57afd294-938f-47f2-a599-c07fe0569dc1,28
bf1cad64-babf-4386-967b-bfbc558ea76f,76
04a41c96-3966-411d-9bf8-4f06f3521618,22
3ca93e20-17d8-45a1-aac1-e86ce725be83,54
f34a868f-07df-4f5d-aaac-40629ea60eca,43
e0a184cb-c601-46de-8e75-52098cad5e82,1
2db21ef0-ae96-4653-b2fb-72b76ba71211,23
75c49dc4-13a2-4a20-b3f0-ddddfa73967f,1
fce012b6-4fed-4750-bb3b-072531acf74e,13
ca82b602-0259-454d-a100-6f1dae8f5634,71
21cd7ef8-8eea-4d79-a3e1-08ab1b7d1bec,97
1033922a-3063-4a1c-8d0a-6f1d47fb091a,65
cf9fe242-b862-4421-9f16-2029f69c546d,12
11ec7bf9-853c-4a99-b1b1-afb105653a89,38
5196c875-63b9-4ca2-8c9d-5a9491ea41f3,41
751c621c-210d-4476-aaf7-e96ca3908ca7,53
1136ce8f-cb42-4b85-81bd-5ec43e857690,74
6ae358b7-b790-4864-9c79-1d578bbb2dda,70
24881102-1fa9-44a9-a6da-dcba0f670c05,11
170bd90e-6854-4c72-af0c-9818ff8c9db4,25
50ab79f4-0158-4b30-b64f-db9165bda743,21
41bae0c5-c1b1-477d-ac5e-d248a13cbf2c,26
75a707f0-5e69-455a-adea-8f9a908248e5,39
bc9c3f5c-5b77-4611-9847-c31ec8b0e0d4,38
613eda64-2a5f-4cd4-b4ec-ece352f341b8,13
709faf72-5198-463a-8560-3b508a052c52,24
5d0da794-8631-47ae-beef-5851f970b5c0,60
dfd33974-fbd2-4e15-be3c-1279b7996999,19
e71a2a73-2a94-4238-817c-86c0ad9c28ac,28
94c50d07-80dc-4b51-b5e1-38e2eebc5b0c,16
f6bb004f-d42f-46b5-9d5a-6581206142b4,63
e7372cbd-3159-4c83-bb96-bb5e7c63c963,11
5e4d154f-6efa-4a42-ace7-eb62c2004dc4,25
4d93f61a-4c86-4371-aefb-d950741d59cb,25
24c3ede0-0aa4-4c05-b248-c8f502dc39ea,86
823a5dad-3b31-4a14-bb64-0beed7d3c07f,98
01c8b5c3-ff13-4b32-8321-a82787b77119,89
495bfef6-1620-4e9f-a48c-1f1d5b0bea1c,49
8035547e-00b9-4b1c-9613-04fef6b6aadd,41
775a5cf2-c0db-4844-8ac5-dd0d8e9921bb,24
c8c8980c-efd5-411c-92c6-2c2baa594741,30
d734ccef-55ae-4351-9251-60b7477c815d,8
2b96a0b3-cace-4e5e-9af3-bee36ca12de9,16
6f99ecf1-ca22-404f-a7f9-52e759829658,39
a221aa06-66c8-4200-85e6-b88f437cd871,2
32306a18-188c-4075-9884-13b28ca920e0,93
d723b034-0acd-4958-b4b9-79503137a7d4,69
035f8866-8fa4-4fb4-8faf-0c6f33db8a6a,58
c3a5ec82-204f-4a3e-9f33-254c4ba1abbd,61
f9e436e1-8e3f-49b2-abb7-b56209b14f2e,6
40ec44ac-4fa4-4f00-8390-0d8250a111d5,38
c189d4a4-900a-4d0c-aefa-ff55fd2c2f04,25
2fbb5edd-3db0-43c1-9a09-345a6add768b,22
e6d54546-5db7-4a84-b170-8be064535a42,33
0842d917-c456-4f1a-bacd-6f7ae3cee4b6,44
919c1de2-8b3b-4e98-9e44-d7646f3bda2b,24
25d6d3cb-4a6b-4243-8ff6-be9d48ad14b8,36
7ee7c071-3beb-4c91-a293-ba118e1db457,69
c2c00a8e-ae8d-46c8-abd4-ccaea51094e7,39
9be5bd0b-fb72-43b8-8b45-915512474932,45
0c3f6353-71cd-4244-98a2-9940f24035a3,77
28675163-829e-47c3-9e62-3f970a121c80,37
e8423603-4e44-482c-9e4d-9f3f909cb1db,98
45933ad0-aef8-455b-9aac-44e36c81918b,11
88fded26-80c8-464e-8ff8-85454b22b075,10
2b69cc37-6a3e-4538-aff6-ec6be4bec1fb,27
68537899-315a-4ded-9d41-7f15353ba85f,65
a0090d5b-fa1e-4dea-a764-a2f6498cbe79,50
078c9329-0038-4407-a275-c4a3df34348f,11
286ba1db-c784-4a02-9dec-75b1dae3adc4,15
817a4447-b507-4250-aa49-698be7359df5,43
44143dc6-e08d-4c59-91ca-d53e6a84bb42,50
0fa49dc8-8a9b-4062-8b77-ccbc6fcccd0f,34
fc4bd86e-fc4e-4fd1-ad92-21a031bfa542,75
7b67551a-d76c-44d3-a650-969b5c19fbb6,0
19b62b0f-e012-4481-86bd-7dbfb1d07743,8
0ac927e8-dfda-4ef8-aa9c-c4119f905a02,99
faa7be82-4218-41f6-8e92-0c746f657b6c,35
797141e1-7fc4-432c-ad33-9221d49b55ce,9
2eadba6d-96ef-40a5-841c-7f802bb83306,98
a03caf24-f063-48d9-89da-ead451de591c,41
59d2eae3-2a0a-49a9-b521-4d8f842cefa5,64
1f8d6682-4b4f-48c5-b3dc-692e559505ac,14
8e43c393-43f4-42ee-b9dc-fcca6b8e02f5,10
61214a65-6aa6-4ed9-a22a-81486970b7ee,73
3719fde2-6a8e-47d0-8b0d-1de45eee5693,36
6f60d5d6-5391-44f6-810c-775e2f9caf49,29
7b155cec-f2ac-49ac-8b85-c310a925b678,28
1dcd2065-4896-42ef-8508-db9b5413789e,52
400d10ab-9f84-442b-8663-f2cf54161230,0
062c644f-59ba-4d1f-8bb4-9b01130c4d93,53
394393e6-3ac2-4a77-ba82-7fad8ca7e5ce,16
3ef58ede-f1a7-4d4a-b97d-fcc50d0b1b01,0
3ecefcf3-c981-4e90-930c-127909b39008,46
645a42b3-0e24-4eed-8155-b63cd32359f7,85
1f125eaf-a289-4dc8-8d85-65dcca25d032,33
4f995b37-dfb0-4171-b64c-07e345c393fc,95
e9905933-45a2-4445-ae1a-01619d7ebaea,95
d47b4d46-d12e-48e4-9886-70dc6d229296,38
f008cc10-d54e-41f7-b4fe-7505ed605f66,37
1dce9fa1-1dfa-48b8-afa0-3e4d21f137f1,39
c2e7ba63-b6b8-4e69-a150-5f0c82150add,43
44af9c7f-e297-46be-b997-10bcd445ce7a,40
692b4214-b782-4d04-9fbf-4119aad2c6ed,36
19ac2865-bb43-41a8-a7e8-3d962354cf2f,11
cc32ded0-fc94-422e-b79c-cc951b0ed15b,50
42f29980-120b-42ef-8ab7-4b49ec43a7ce,35
5be3364d-4db0-4a56-8334-1793e4290c26,40
0a0ac351-0726-41f2-b78b-7a4f3a97bcac,28
4ee6786b-f0ce-47e8-a946-c2eb82f1711e,18
52f1c32e-fbe8-4eb3-aa53-48e4f116a68f,51
9100b794-24e5-4f53-8d96-4d59e665d337,23
742b13f7-c4b4-48d1-a733-3e4e08f268e5,42
059bd6ad-fb48-48c1-a727-ab16509ca898,43
7f05274b-d410-4990-ba0b-c3af0cb9ddaf,37
8adaeabc-0665-4c73-b728-1fd3b7f49210,15
8fcb707f-1ae7-4b55-82ad-1eae1fc4b9e4,30
808436ca-a358-43e5-af0a-6b3a398eb25a,13
e0879fa5-5e39-4860-a655-a5a11b203554,0
0344e24e-2e5d-4139-b8a7-1927792b8cd0,3
41757c5d-96b9-4a78-96e2-2b95af451550,0
be92efff-5616-41f5-b416-cde9b225f4b6,55
3df60a74-1d67-4110-8ce7-5863be52b2a0,2
7e508b31-97c5-4f6e-a19f-63b06f3e12e1,52
116ed3c5-0a3e-45a0-90d8-727277f69a44,9
9151496b-0085-4edc-aa55-622105bf3b68,22
07e1a238-ec05-4d8f-84c5-d4f3050de92d,42
9a3d8be6-4822-48a9-a706-ad3a6241e36c,29
a37bf087-37b3-484a-bd92-bc82c1c83b54,0
70279d47-c49d-4286-ab28-2c8122e2c7c5,12
9ef11c66-e685-45be-bf4f-3aa2438d8ece,9
d3154c68-d867-489b-847a-672229236818,11
c612dd64-6b14-4123-b732-2f65f45a3f2b,8
4e136ced-b5e5-4fb1-ad00-0fe33dce6508,13
c1631f32-8508-4f45-a7ca-d625e36833c2,24
610408e0-2f55-4251-a35a-a83af94552d7,58
27f3b3ef-cc86-400d-81e6-5b1fc9c46f55,39
f37e670d-f53f-4da4-8f0b-d546d6b2d518,9
